id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,uid
5103476252869016	,P1sqRc2ms,好米,,,,,2024-11-22T11:43:38,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:43:38,False,1287323444,鼻整形徐丽娟医生,5096222939415819	,OEnchDvu3,"【长改短•尖改圆鼻修复案例】
感谢小仙女发来的一年一个半月远期反馈
小仙女术前侧面可见鼻型高耸，下小叶与小柱比例失调，鼻尖下小叶缺失 ，鼻尖下垂，鼻基底凹陷显嘴凸，鼻尖上区隆起，鼻唇角呈锐角。
正面可见鼻背皮肤偏薄，假体显型，双侧鼻翼退缩导致漏鼻孔明显。
术后适当抬高鼻头，缩短鼻型改善正面假体显型问题，以及鼻头圆润饱满，正面鼻翼缘改善矫正，整体精致立体。
术后八个半月反馈：
网页链接
术后一个半月反馈：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##徐丽娟·尖改圆##徐丽娟·长鼻改短##美国射极峰##名品鼻三要素#",,"https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7muvs2j21sc2ds7wi.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv7q7ruv7jj22c03404qr.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7wb1g3j21sc2ds1kz.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1hv7q81iqpqj22c0340x6q.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv7q8d4go9j22c0340b2b.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7gg0ajj22c0340npe.jpg",,,2024-11-02T11:21:34,iPhone 14 Pro,32,15,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,徐丽娟·尖改圆,徐丽娟·长鼻改短,美国射极峰,名品鼻三要素",,2024-11-02 11:21:34,7795478371
5103476047086413	,P1sqwtJuZ,,,,,,2024-11-22T11:42:49,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:42:49,False,1287323444,鼻整形徐丽娟医生,5096222939415819	,OEnchDvu3,"【长改短•尖改圆鼻修复案例】
感谢小仙女发来的一年一个半月远期反馈
小仙女术前侧面可见鼻型高耸，下小叶与小柱比例失调，鼻尖下小叶缺失 ，鼻尖下垂，鼻基底凹陷显嘴凸，鼻尖上区隆起，鼻唇角呈锐角。
正面可见鼻背皮肤偏薄，假体显型，双侧鼻翼退缩导致漏鼻孔明显。
术后适当抬高鼻头，缩短鼻型改善正面假体显型问题，以及鼻头圆润饱满，正面鼻翼缘改善矫正，整体精致立体。
术后八个半月反馈：
网页链接
术后一个半月反馈：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##徐丽娟·尖改圆##徐丽娟·长鼻改短##美国射极峰##名品鼻三要素#",,"https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7muvs2j21sc2ds7wi.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv7q7ruv7jj22c03404qr.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7wb1g3j21sc2ds1kz.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1hv7q81iqpqj22c0340x6q.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv7q8d4go9j22c0340b2b.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv7q7gg0ajj22c0340npe.jpg",,,2024-11-02T11:21:34,iPhone 14 Pro,32,15,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,徐丽娟·尖改圆,徐丽娟·长鼻改短,美国射极峰,名品鼻三要素",,2024-11-02 11:21:34,7795478371
5103475411128624	,P1spv4JBC,,,,,,2024-11-22T11:40:19,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:40:19,False,1287323444,鼻整形徐丽娟医生,5095297309212961	,ODZ7kCEI9,"【长鼻改短•鼻修复案例】
感谢小仙女发来的四个月反馈
术前侧面鼻型偏长，整体重心靠下，面中内凹立体度不足，鼻头下垂、圆钝，鼻小柱悬垂 ，鼻尖呈鸟嘴样畸形，鼻小柱基底凹陷、显嘴凸。
正面双侧鼻翼缘退缩漏鼻孔、立体度不足，鼻型比例偏长，美学表现点混沌不清。
术后重点缩短鼻头，改善下垂，鼻头尖改圆润，符合正常鼻部美学表现，鼻型精致秀气符合五官比例。
术后三个月：
网页链接
术后两个半月：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##名品鼻三要素##美国射极峰##徐丽娟·长鼻改短##徐丽娟·通天鼻修复#",,"https://wx1.sinaimg.cn/large/4cbaff34gy1hv4rx3q8h4j23lm5eakjq.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv4rx74sc3j22c03407wj.jpg,https://wx4.sinaimg.cn/large/4cbaff34gy1hv4rwxiatsj20ve1b3n7k.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1hv4rx93dorj21sc2dsqv5.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1hv4rxaen12j21sc2dsnpd.jpg,https://wx4.sinaimg.cn/large/4cbaff34gy1hv4rxaw4tvj20zj1be46y.jpg",,,2024-10-30T22:03:26,iPhone 14 Pro,34,24,5,"徐丽娟鼻整形,肋骨鼻,鼻修复,名品鼻三要素,美国射极峰,徐丽娟·长鼻改短,徐丽娟·通天鼻修复",,2024-10-30 22:03:26,7795478371
5103475241782211	,P1spe7tDl,,,,,,2024-11-22T11:39:38,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:39:38,False,1287323444,鼻整形徐丽娟医生,5095131172834834	,ODUNnbTt8,"【大鼻头缩小•面中提升】
2024年9月30号  初鼻
小仙女侧面观面中内凹，眉心三角凹陷，鼻尖下垂，鼻基底凹陷显嘴凸，鼻尖美学表现点混沌不清，鼻小柱基底凹陷，鼻唇角呈锐角。
正面立体度不足，鼻骨偏宽导致阴影交界面模糊不清，双侧鼻翼下垂、鼻头圆钝无分区。
仰面可见立体度不足。
诉求：
喜欢自然偏华丽的鼻型， 拉出中面，
正面海鸥线平缓，鼻孔微露，
美学表现点明确，鼻翼缘圆润。
手术方案：半肋+射极峰+鼻翼缘加强+鼻基底#徐丽娟鼻整形##肋骨鼻##鼻修复##名品鼻三要素##美国射极峰##徐丽娟·大鼻头缩小##徐丽娟·拉面中#",,"https://wx3.sinaimg.cn/large/4cbaff34gy1hv48ubtxtbj21hc1g64qp.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv48ucwpfjj21hc1g47wh.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1hv48uam7yqj21hc1gg1kx.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1hv48ue8e4ej21hc1fyb29.jpg",,,2024-10-30T11:03:17,iPhone 14 Pro,35,10,3,"徐丽娟鼻整形,肋骨鼻,鼻修复,名品鼻三要素,美国射极峰,徐丽娟·大鼻头缩小,徐丽娟·拉面中",,2024-10-30 11:03:17,7795478371
5103474888933784	,P1soEBu5i,,,,,,2024-11-22T11:38:13,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:38:13,False,1287323444,鼻整形徐丽娟医生,5094845379248311	,ODNmpCNUj,"【面中提升•初鼻案例】
小仙女的全过程视频分享（1）
小仙女术前面中内凹，眉心三角凹陷，鼻尖下小叶缺失，小叶与小柱比例失调，鼻基底凹陷显嘴凸，鼻翼下垂。
正面可见鼻背立体度不足，鼻骨偏宽导致鼻面交界模糊，鼻尖美学表现点混沌不明确，同时鼻翼缘退缩，正面轻微漏鼻孔。
术后主要延长鼻型协调整体比例，让立体度得到明显提升使得面部更好看更显气质，优化了面中比例。
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·拉面中# 
鼻整形徐丽娟医生的微博视频",,,"https://f.video.weibocdn.com/o0/svvEKiTnlx08jaCE5CrS01041200lmgS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877759&ssig=MLqzhcfZsJ&KID=unistore,video",,2024-10-29T16:07:38,微博视频号,12,22,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·拉面中",,2024-10-29 16:07:38,7795478371
5103474607397261	,P1socv2mF,,,,,,2024-11-22T11:37:07,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:37:07,False,1287323444,鼻整形徐丽娟医生,5094408535412114	,ODBZPmHWa,"【尖改圆•大鼻头缩小】
2024年9月29日 鼻修复
小仙女术前一次隆鼻史，双侧耳软骨膨体隆鼻综合。
小仙女术前侧面观山根起点高，鼻尖下垂，鼻尖呈“鸟嘴”畸形，鼻尖美学表现点不明确，鼻翼外侧脚下垂，鼻小柱基底凹陷，鼻唇角呈锐角。
正面观鼻梁往右侧偏斜，双侧鼻翼缘退缩导致漏鼻孔，双侧鼻翼下垂，鼻头鼻翼皮肤组织罩厚实、圆钝无分区。
仰面可见鼻孔歪斜、不对称，鼻翼宽厚。
诉求：
做出明显转折点，拉出中面，
缩小鼻头，喜欢自然偏华丽风格，
正面鼻孔微露，海鸥线平缓。
手术方案：半肋+射极峰+鼻翼缘退缩矫正+鼻翼缩小+宽鼻缩窄#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·尖改圆##徐丽娟·大鼻头缩小#",,"https://wx4.sinaimg.cn/large/4cbaff34gy1hv1xuhg0x0j21hc1fy7wh.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv1xuj62mvj21hc1g67wh.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1hv1xulf12lj21hc1g67wh.jpg,https://wx4.sinaimg.cn/large/4cbaff34gy1hv1xunbbzjj21hc1gg4qp.jpg",,,2024-10-28T11:11:47,iPhone 14 Pro,25,10,3,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·尖改圆,徐丽娟·大鼻头缩小",,2024-10-28 11:11:47,7795478371
5103474255070375	,P1snDlh2f,,,,,,2024-11-22T11:35:43,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:35:43,False,1287323444,鼻整形徐丽娟医生,5093797505011433	,ODm6il1Hz,"【歪鼻矫正•尖鼻改圆】
小仙女的七天到院拆线（视频版）
术前鼻型整体偏长，侧面观可见山根起点过高，鼻额角弧度生硬，重心靠下，鼻尖过尖，美学表现点不明确，鼻小柱基底凹陷，鼻唇角呈锐角。
正面观鼻背皮肤菲薄，假体显影，鼻梁往右侧偏斜，双侧鼻翼缘重度退缩导致漏鼻孔、鼻翼下垂，鼻头鼻翼皮肤组织罩厚实鼻骨宽。
手术主要调整鼻子细节，降低山根起点鼻头改善下垂让整体缩短中庭比例，气质更加出众。
全过程分享视频（1）：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·歪鼻矫正##徐丽娟·尖改圆# 
鼻整形徐丽娟医生的微博视频",,,"https://f.video.weibocdn.com/o0/AiTtqY6Tlx08j60HbAiI01041200wRl30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877769&ssig=v%2FzOMKvYTB&KID=unistore,video",,2024-10-26T18:43:46,微博视频号,26,15,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·歪鼻矫正,徐丽娟·尖改圆",,2024-10-26 18:43:46,7795478371
5103474138681216	,P1snrAqnC,,,,,,2024-11-22T11:35:15,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:35:15,False,1287323444,鼻整形徐丽娟医生,5093687577805901	,ODjeZwKFD,"【歪鼻矫正•尖鼻改圆】
小仙女的全过程分享视频（1）
术前鼻型整体偏长，侧面观可见山根起点过高，鼻额角弧度生硬，重心靠下，鼻尖过尖，美学表现点不明确，鼻小柱基底凹陷，鼻唇角呈锐角。
正面观鼻背皮肤菲薄，假体显影，鼻梁往右侧偏斜，双侧鼻翼缘重度退缩导致漏鼻孔、鼻翼下垂，鼻头鼻翼皮肤组织罩厚实鼻骨宽。
手术主要调整鼻子细节，降低山根起点鼻头改善下垂让整体缩短中庭比例，气质更加出众。
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·歪鼻矫正##徐丽娟·尖改圆# 
鼻整形徐丽娟医生的微博视频",,,"https://f.video.weibocdn.com/o0/mFRF6aH9lx08j5wHiPYY01041200tcj10E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877770&ssig=bLkk%2BOpSsy&KID=unistore,video",,2024-10-26T11:26:57,微博视频号,25,12,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·歪鼻矫正,徐丽娟·尖改圆",,2024-10-26 11:26:57,7795478371
5103474076026124	,P1snlphFy,wow,,,,,2024-11-22T11:35:00,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:35:00,False,1287323444,鼻整形徐丽娟医生,5093474947304444	,ODdI2uEdC,"【通天鼻修复•尖改圆】
感谢小仙女发来的一年一个半月反馈
术前侧面观山根起点高，鼻额角弧度生硬，鼻尖下垂，鼻尖呈“鸟嘴”畸形，鼻尖美学表现点不明确。
正面假体棍感显型，鼻背皮肤菲薄，鼻翼外扩下垂，鼻翼缘退缩导致漏鼻孔，美学表现点混沌不清。
术后拉出中面，山根做出明显转折点，正面秀气，长鼻改短秀气鼻型，正面海鸥线平缓，鼻孔微露圆润。 
术后七个月反馈：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·通天鼻修复##徐丽娟·尖改圆#",,"https://wx1.sinaimg.cn/large/4cbaff34gy1huyymka8fxj20u0140jwc.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1huyymksly8j20u0140wkl.jpg,https://wx4.sinaimg.cn/large/4cbaff34gy1huyymjtzp3j20u014079v.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1huyymmser1j20u0140dma.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1huyymnq0g0j20u0140qcl.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1huyymofb4sj20u0140jzy.jpg",,,2024-10-25T21:22:02,iPhone 14 Pro,37,13,5,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·通天鼻修复,徐丽娟·尖改圆",,2024-10-25 21:22:02,7795478371
5103473907467442	,P1sn4vkCC,,,,,,2024-11-22T11:34:20,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:34:20,False,1287323444,鼻整形徐丽娟医生,5093304665900110	,OD9hooKT4,"【面中提升•初鼻案例】
2024年9月26号 初鼻
小仙女术前面中内凹，眉心三角凹陷，鼻尖下小叶缺失，小叶与小柱比例失调，鼻基底凹陷显嘴凸，鼻翼下垂。
正面可见鼻背立体度不足，鼻骨偏宽导致鼻面交界模糊，鼻尖美学表现点混沌不明确，同时鼻翼缘退缩，正面轻微漏鼻孔。
诉求：
喜欢自然偏华丽的鼻型， 拉出中面，
正面海鸥线平缓，鼻孔微露，
矫正宽鼻，解决鼻翼缘退缩。
手术方案：半肋+初真+鼻基底+鼻小柱基底+鼻翼缘退缩矫正#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·拉面中#",,"https://wx3.sinaimg.cn/large/4cbaff34gy1huyf2mavauj20uz0u00yy.jpg,https://wx3.sinaimg.cn/large/4cbaff34gy1huyf2mqs5aj20uo0u0age.jpg,https://wx1.sinaimg.cn/large/4cbaff34gy1huyf2n59itj20ut0u0jwm.jpg,https://wx2.sinaimg.cn/large/4cbaff34gy1huyf2ltornj20ut0u0wjh.jpg",,,2024-10-25T10:05:24,iPhone 14 Pro,19,14,4,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·拉面中",,2024-10-25 10:05:24,7795478371
5103473781901649	,P1smS7YHL,,,,,,2024-11-22T11:33:50,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:33:50,False,1287323444,鼻整形徐丽娟医生,5092964236001982	,OD0qjpboa,"【大鼻头缩小•面中提升】
感谢小仙女发来的一年一个月远期反馈
小仙女侧面观面中内凹，鼻尖下垂，鼻基底凹陷显嘴凸。
正面立体度不足，鼻骨偏宽导致阴影交界面模糊不清，双侧鼻翼下垂、鼻头圆钝无分区。
术后缩小鼻头鼻翼，改善鼻翼下垂，面中拉出，鼻子既有高度又不显假，侧颜线条起伏明显，整个人的气质都发生了很大的变化。 
术后五个月反馈：
网页链接
术后四个月反馈：
网页链接
术后三个月反馈：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##徐丽娟·大鼻头缩小##徐丽娟·拉面中##美国射极峰##名品鼻三要素# 
鼻整形徐丽娟医生的微博视频",,,"https://f.video.weibocdn.com/o0/5W5Dp3b1lx08j2lja1ss010412008uFN0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877771&ssig=dbJp4Z8V0c&KID=unistore,video",,2024-10-24T11:32:39,微博视频号,18,12,2,"徐丽娟鼻整形,肋骨鼻,鼻修复,徐丽娟·大鼻头缩小,徐丽娟·拉面中,美国射极峰,名品鼻三要素",,2024-10-24 11:32:39,7795478371
5103473662361694	,P1smG9UnQ,好看,,,,,2024-11-22T11:33:21,iPhone 12 Pro Max,0,0,0,,,2024-11-22 11:33:21,False,1287323444,鼻整形徐丽娟医生,5092702082830474	,OCTBubSkO,"【尖鼻改圆•长鼻改短】
小仙女的七天到院拆线视频vlog（2）
术前侧面可见鼻型偏长，整体重心靠下，面中内凹立体度不足，鼻头下垂、圆钝，鼻小柱悬垂 ，鼻尖呈鸟嘴样畸形，鼻小柱基底凹陷、显嘴凸。
正面可见双侧鼻翼缘退缩漏鼻孔、鼻梁呈“S”型弯曲，皮肤菲薄假体显型、棍感强烈，鼻型比例偏长，美学表现点混沌不清。
手术重点改善鼻头圆润，长鼻缩短幼态感增加，让鼻子上镜精致不失妈生感，整体气质得到很大的提升。
小仙女的视频分享全过程（1）：
网页链接
术后一个月反馈：
网页链接
术后即刻情况：
网页链接#徐丽娟鼻整形##肋骨鼻##鼻修复##美国射极峰##名品鼻三要素##徐丽娟·尖改圆##徐丽娟·长鼻改短# 
鼻整形徐丽娟医生的微博视频",,,"https://f.video.weibocdn.com/o0/M3SC0Xbylx08j1bLRWDS01041200jg5g0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877772&ssig=zy%2Baw0xKg%2F&KID=unistore,video",,2024-10-23T18:10:57,微博视频号,12,10,3,"徐丽娟鼻整形,肋骨鼻,鼻修复,美国射极峰,名品鼻三要素,徐丽娟·尖改圆,徐丽娟·长鼻改短",,2024-10-23 18:10:57,7795478371
5105340353874237	,P2eVtgfRH,轮廓,,,,,2024-11-27T15:10:55,iPhone客户端,0,0,0,,,2024-11-27 15:10:55,False,1728624313,均一吴,4676358799622915	,Kw2rlEnmj,"收集了一些轮廓医生在自己微博科普的一些还挺有用的轮廓知识，有需要的可以存一下惹
医生在科普上肯定比博主专业得多。
面轮廓医生时可以参考的问题 
网页链接
骨缝 
网页链接
为何明星下颌角大脸小，轮廓手术却无法两全
网页链接
做过轮廓下垂的原因 
网页链接
担心骨增生要不要吃抗增生💊
网页链接
做完轮廓摘除颌下腺的必要性 
网页链接
外板处理对正面的影响 
网页链接
颧骨能否推平的制约条件 
网页链接
取不取颊脂垫 
网页链接
轮廓📖前后喝奶 
网页链接
颏成型与假体对比 
网页链接
下颌角📖后神经知觉问题 
网页链接
避免下颌增生 
网页链接
如何正确戴头套 
网页链接
轮廓前该不该拔智齿 
网页链接
体重对轮廓对影响 
网页链接
下颌该不该留角 
网页链接
切除咬肌有没有副作用 
网页链接
术中做提升是否有意义 
网页链接
颧骨颧弓的手术发展史 
网页链接
不定时更新",,,,,2021-08-31T20:51:22,iPhone XR,449,34,921,,,2021-08-31 20:51:22,6709498040
5106044479734243	,P2xf9EQjV,转发微博,,,,,2024-11-29T13:48:51,iPhone客户端,0,0,0,,,2024-11-29 13:48:51,False,6731595793,小琪审美功课,5105996668340069	,P2w02yZDf,"颧弓内折叠度
面诊可以问的看这个：
网页链接
颧突点：颧骨在面部的最高点，撑起眼皮下方的皮肉
面后点：和颧突点在一个平面上
划重点：颧突点和面后点重叠度/离得越近，上半张脸折叠度越高。
以我的头颅ct为例，图一。
折叠度低颧骨低颧弓不发达脸会宽平（大s，图二）
折叠度过高颧骨高颧弓外扩（刘涛，图三）
折叠度高有颧骨但不过高颧弓内收（章子怡，图四）
各个医院折叠度对比（图五）
⚠️但素，原辰的朴钟哲写过一篇文章：大致是软组织会随着骨骼回弹大概是60%。比如骨头推5，软组织回弹5，实际上缩窄就是5（相当于肉全贴回来了）。但是通常情况可能是推了5，软组织只弹回来了3，实际上缩窄就是3。极端情况就是推了5，但软组织没有回弹，造成空腔。
所以ct的区别在皮肉覆盖之后到底能表现出多少也是个迷。",,"https://wx1.sinaimg.cn/large/007lz5zHgy1hw2wk1rb4ej30qy1euwun.jpg,https://wx3.sinaimg.cn/large/007lz5zHgy1hw2wof3w38j30si120gpl.jpg,https://wx4.sinaimg.cn/large/007lz5zHgy1hw2wofg3wfj30yi1a4qap.jpg,https://wx3.sinaimg.cn/large/007lz5zHgy1hw2wofwrlzj30wi14stda.jpg,https://wx3.sinaimg.cn/large/007lz5zHgy1hw2xfmxi5pj315o49kkhy.jpg",,,2024-11-29T10:38:53,iPhone 15 Pro,3,1,3,,,2024-11-29 10:38:53,5693801435
5102769671768259	,P1a3d7q0j,转发微博,,,,,2024-11-20T12:55:57,iPhone客户端,0,0,0,,,2024-11-20 12:55:57,False,6259444586,运运多喝水,5050230720956450	,Ol4Ji40OC,"更篇韩国轮廓功课。
包含，轮廓手术和基础的讲解，面诊过的医院（p78），我的手术经历。还有一些心得吧。
面诊记录（slt。wmj。bnbq。cooki。mdy。njh。fl。爱宝。女神。芭堂。）
没做过的医院我不知道具体如何，有宝子姐妹哪家做过可以评论留言，给其他人一个参考
我本人是做过三次轮廓手术。
在这里我先骂我自己
。最初19年我不应该跟风去做轮廓，主要是长胖后以及面吸带来的软组织问题，轮廓后根本出不来效果，只会加重松垂泡！其次，我没有很明显的手术特征，我属于阔面宽关节配配轻骨量的下颌角下巴。不必着急做应该等，等到更好的技术，稳定审美和确定最终方案后再去做。这样不用受这么多罪！但也没给我留下不能解决的问题，不像对之前的脂肪和私密手术那么恨！！
19。挺多人知道的一家。颧骨下颌角，6.5w。
整体其实不能说差，就是没有给我推进去，颧弓后端也没卡进去...下颌角轻微不对称，在能接受的范围。软组织确实有点吓人，浮肿不贴骨下垂感，后续靠光电注射解决了大部分，比面吸带来的问题好解决多了。我看到过他家的神仙案例，也看到过没什么变化的。
22。wmj老吴。颧骨二推，6.5w。
网页链接
做这个手术前我就知道他很多黑料了，我当时非常害怕但我阔面想做，就做了很多准备，我不谢医生，谢师傅和运势。我自己整个手术过程就是蛮顺利的，效果也可以，没有凹陷，脸也进去了，到达了我的极限。
但是！！因为他黑料确实不少！！！不推荐！！也不劝退，我自己也做了... 你们考虑清楚啊。
23。slt。颏成型/下巴前进。3w。
网页链接
精细化的调整其实比较难，不像症状明显的对比强烈，而且非常看重细节 更考验医生的刀工和熟练度。我是轻微后缩，v前进并且调整了下巴的轻微歪斜问题。做完就是，精致了 下巴短了点点翘度正好。即刻朋友就这么说，我已经做完一年了。
个人的一些心得。
不是所有人都需要做轮廓或者耳前骨这个术式。这几年看互关的博主做完，不满意的一大片，你们自己去搜吧。有些基础好的做完反而变丑，凹陷，高光点消失看着奇怪。自己考虑清楚到底需不需要做。另外阔面没办法变窄面的，框架决定上限。
还有我在现实中见过，正常术式也能推进去后端很平整的颧骨颧弓，你们看ct后端卡进去就足够了。其他大部分医生也这么认为，比较安全能拆钉不凹陷。
轮廓前后都必须弄软组织，保持轻薄的状态术后浮肿泡下垂感会低很多，术后做软组织处理整体效果会更明显。",,"https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zwot8y0j30yi22ramv.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrqcbx9j30xc3bjkip.jpg,https://wx4.sinaimg.cn/large/006PBZtEgy1hr4zrpaik8j3140272amz.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrnjnw9j30yi2dr181.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrolh6hj31402lt7t0.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zzs0akqj30u01407av.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrn1wopj30yi3531dq.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrmhksxj30yi43o1kx.jpg",,,2024-06-28T13:24:55,,198,35,160,,,2024-06-28 13:24:55,5693801435
